E2 :  02/04/2011 17:52:45, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:45, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:45, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:45, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:48, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:48, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:48, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:48, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:52:48, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:53:07, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:53:07, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:53:07, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:53:07, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:53:07, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:54:08, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:54:08, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:54:08, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:54:08, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E2 :  02/04/2011 17:54:08, unknown         , localhost                     , Could not select log databaseUnknown database 'log_db' 
E1 :  26/05/2011 18:10:15, unknown         , 74.53.43.19                   , Could not connect to log database 
E1 :  26/05/2011 18:10:15, unknown         , 74.53.43.19                   , Could not connect to log database 
E1 :  30/05/2014 16:19:16, unknown         , 192.168.56.2                  , Could not connect to log database 
E1 :  30/05/2014 16:19:17, unknown         , 192.168.56.2                  , Could not connect to log database 
E1 :  30/05/2014 16:19:20, unknown         , 192.168.56.2                  , Could not connect to log database 
E1 :  30/05/2014 16:19:21, unknown         , 192.168.56.2                  , Could not connect to log database 
E1 :  30/05/2014 16:19:23, unknown         , 192.168.56.2                  , Could not connect to log database 
E1 :  30/05/2014 16:19:24, unknown         , 192.168.56.2                  , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:19:22, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:46, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:47, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:47, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:47, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:34:47, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:38:15, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  11/01/2017 18:39:10, unknown         , localhost:1234                , Could not connect to log database 
E1 :  30/03/2017 20:01:01, unknown         , localhost:1234                , Could not connect to log database 
E1 :  30/03/2017 20:01:03, unknown         , localhost:1234                , Could not connect to log database 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 16:00:24, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
E1103 :  19/04/2017 14:03:38, unknown         , localhost:1234                , Could not insert log into table :Table 'plan_ghana_ver2.logs' doesn't exist 
